"BG_ID_10","NAME","TotalPop","PopDen","SexRatio","AgeU18","Age1834","Age3564","AgeO65","White","Black","Asian","Hispanic","TwoOrMore","EthHet","MedHouseIncome","PubAssist","FamPovPer","UnempRate","TotalHouseH","FamHousePer","FemHeadPer","LessThanHS","HSGrad","SomeColl","Bach","Master","Prof","Doc","CommuteLess10","Commute1030","Commute3060","Commute6090","CommuteOver90","ByAuto","ByPubTrans","ByBike","ByWalk","TotalHouseUnits","VacantUnitPer","RentersPer","HomeOwnPer","MedGrossRent","MedHomeVal","MedYrBuiltRaw","MedYrBuilt","MedYrMovedIn","MedYrRentMovedIn","MedYrOwnMovedIn","Town"
"250173362002","Block Group 2, Census Tract 3362, Middlesex County, Massachusetts",1299,5245.21183302802,0.667522464698331,0.221709006928406,0.185527328714396,0.435719784449577,0.157043879907621,1,0,0,0,0,0,130521,0,0,0,389,0.912596401028278,0.0565552699228792,0.101466992665037,0.113691931540342,0.149144254278729,0.292176039119804,0.179706601466993,0.146699266503667,0.0171149144254279,0.0634920634920635,0.356421356421356,0.38961038961039,0.19047619047619,0,0.797799174690509,0.155433287482806,0,0,389,0,0.0591259640102828,0.940874035989717,NA,697200,1945,"1940 to 1949",1999,NA,1998,"MELROSE"
"250173362006","Block Group 6, Census Tract 3362, Middlesex County, Massachusetts",513,6427.45189098192,1.1375,0.306042884990253,0.16374269005848,0.286549707602339,0.243664717348928,1,0,0,0,0,0,114219,0,0,0,152,0.855263157894737,0,0.0224719101123595,0.132022471910112,0.0926966292134832,0.367977528089888,0.289325842696629,0.0955056179775281,0,0.120805369127517,0.302013422818792,0.577181208053691,0,0,0.68348623853211,0,0,0,152,0,0.177631578947368,0.822368421052632,NA,704400,0,NA,2006,NA,2005,"MELROSE"
"250173371011","Block Group 1, Census Tract 3371.01, Middlesex County, Massachusetts",1519,4981.39357619391,0.967616580310881,0.192231731402238,0.186965108624095,0.420013166556945,0.200789993416722,0.928242264647795,0,0.0375246872942725,0.0204081632653061,0.0138248847926267,0.136541702837137,145000,0,0.0259433962264151,0.00806451612903226,520,0.815384615384615,0.0942307692307692,0.016728624535316,0.24814126394052,0.191449814126394,0.328066914498141,0.20910780669145,0.00650557620817844,0,0.159574468085106,0.397163120567376,0.342789598108747,0.100472813238771,0,0.852286049237984,0.0914419695193435,0.0234466588511137,0.0246189917936694,520,0,0.134615384615385,0.865384615384615,3501,543700,1968,"1960 to 1969",1997,2012,1997,"STONEHAM"
"250173392001","Block Group 1, Census Tract 3392, Middlesex County, Massachusetts",1113,2829.22592232724,1.02732240437158,0.187780772686433,0.393530997304582,0.34681042228212,0.0718778077268643,0.738544474393531,0,0.0889487870619946,0.0682839173405211,0.104222821203953,0.441977479255616,184583,0.0813253012048193,0,0,332,0.849397590361446,0.246987951807229,0.0864197530864197,0.0109739368998628,0.10562414266118,0.363511659807956,0.289437585733882,0.0781893004115226,0.065843621399177,0.275187969924812,0.213533834586466,0.342857142857143,0.168421052631579,0,0.716101694915254,0.196327683615819,0.0268361581920904,0,332,0,0,1,NA,547600,1956,"1950 to 1959",2012,NA,2012,"MEDFORD"
"250173392002","Block Group 2, Census Tract 3392, Middlesex County, Massachusetts",978,7025.45285106879,0.932806324110672,0.213701431492843,0.189161554192229,0.411042944785276,0.186094069529652,0.975460122699387,0,0.0245398773006135,0,0,0.0478753434453687,215375,0,0,0.0291120815138282,302,0.956953642384106,0.0529801324503311,0,0.133428981348637,0.160688665710187,0.286944045911047,0.291248206599713,0.0631276901004304,0.0645624103299857,0,0.536741214057508,0.333865814696486,0.0559105431309904,0.073482428115016,0.784283513097072,0.180277349768875,0,0,302,0,0.125827814569536,0.874172185430464,NA,617300,0,NA,2000,NA,2000,"MEDFORD"
"250173392005","Block Group 5, Census Tract 3392, Middlesex County, Massachusetts",714,6340.96496672233,0.741463414634146,0.061624649859944,0.215686274509804,0.46078431372549,0.261904761904762,0.935574229691877,0.0196078431372549,0.0140056022408964,0,0.030812324929972,0.124120236329826,166563,0,0,0.0806754221388368,294,0.77891156462585,0.0680272108843537,0,0.154545454545455,0.181818181818182,0.245454545454545,0.312121212121212,0.0303030303030303,0.0757575757575758,0.109677419354839,0.318279569892473,0.520430107526882,0.0516129032258065,0,0.712244897959184,0.122448979591837,0.0469387755102041,0.0673469387755102,294,0,0.153061224489796,0.846938775510204,1710,632900,0,NA,2005,2012,2003,"MEDFORD"
"250173154011","Block Group 1, Census Tract 3154.01, Middlesex County, Massachusetts",2080,2115.24953088907,1.28320526893524,0.142307692307692,0.188942307692308,0.403846153846154,0.264903846153846,0.879326923076923,0,0.0951923076923077,0.0201923076923077,0.00528846153846154,0.217314857618343,95256,0.022002200220022,0,0.0134003350083752,909,0.578657865786579,0,0.029143897996357,0.397692774741955,0.227079538554948,0.213114754098361,0.123254401942927,0,0.00971463266545234,0.0973370064279155,0.359044995408632,0.379247015610652,0.164370982552801,0,0.913453299057412,0.012853470437018,0,0.00685518423307626,909,0,0.0671067106710671,0.932893289328933,NA,326800,1985,"1980 to 1989",2003,2018,2001,"TEWKSBURY"
"250173154022","Block Group 2, Census Tract 3154.02, Middlesex County, Massachusetts",1843,968.735781104196,1.02750275027503,0.172544763971785,0.173629951166576,0.491589799240369,0.16223548562127,0.956592512208356,0.00379815518176886,0.026587086272382,0.00976668475311991,0.0032555615843733,0.0841140783165997,118971,0,0.0111317254174397,0.0299914310197087,700,0.77,0.0742857142857143,0.0251798561151079,0.333093525179856,0.29136690647482,0.215827338129496,0.0985611510791367,0.0201438848920863,0.0158273381294964,0.0958646616541353,0.344924812030075,0.357142857142857,0.156954887218045,0.0451127819548872,0.925292529252925,0.0216021602160216,0,0.0063006300630063,706,0.0084985835694051,0.02,0.98,NA,372500,1963,"1960 to 1969",1996,2010,1995,"TEWKSBURY"
"250173163003","Block Group 3, Census Tract 3163, Middlesex County, Massachusetts",733,1418.32669917999,1.10028653295129,0.229195088676671,0.223738062755798,0.429740791268759,0.117326057298772,0.978171896316507,0,0,0.0218281036834925,0,0.0427032751461505,122708,0,0,0.0745341614906832,245,0.648979591836735,0.0816326530612245,0.144351464435146,0.294979079497908,0.297071129707113,0.140167364016736,0.123430962343096,0,0,0,0.521844660194175,0.478155339805825,0,0,0.96037296037296,0,0,0,245,0,0.289795918367347,0.710204081632653,956,305300,1960,"1960 to 1969",2008,2010,2007,"BILLERICA"
"250173165002","Block Group 2, Census Tract 3165, Middlesex County, Massachusetts",1040,861.811628122011,0.733333333333333,0.0788461538461538,0.300961538461538,0.45,0.170192307692308,0.834615384615385,0,0.159615384615385,0.00576923076923077,0,0.277906804733728,60341,0,0,0.173295454545455,513,0.444444444444444,0.064327485380117,0.154462242562929,0.219679633867277,0.115560640732265,0.329519450800915,0.102974828375286,0,0.0778032036613272,0.0260869565217391,0.394782608695652,0.347826086956522,0.180869565217391,0.0504347826086957,0.869415807560137,0.118556701030928,0,0,613,0.163132137030995,0.35672514619883,0.64327485380117,1341,NA,1975,"1970 to 1979",2011,2012,2010,"BILLERICA"
"250173163002","Block Group 2, Census Tract 3163, Middlesex County, Massachusetts",511,2021.70967510338,1.07723577235772,0.227005870841487,0.156555772994129,0.37573385518591,0.240704500978474,0.790606653620352,0.0332681017612524,0,0.176125244618395,0,0.342814250864542,144453,0,0,0.0671641791044776,157,0.78343949044586,0,0.0617647058823529,0.497058823529412,0.0705882352941176,0.252941176470588,0.0676470588235294,0.05,0,0.204,0.552,0.244,0,0,1,0,0,0,157,0,0,1,NA,326400,1965,"1960 to 1969",2003,NA,2003,"BILLERICA"
"250173163004","Block Group 4, Census Tract 3163, Middlesex County, Massachusetts",1429,2362.83242902297,1.68105065666041,0.167249825052484,0.217634709587124,0.459062281315605,0.156053184044787,0.911826452064381,0,0,0.079776067179846,0.00839748075577327,0.162208300421,113214,0,0.05,0.0216836734693878,432,0.833333333333333,0.337962962962963,0.108850457782299,0.205493387589013,0.426246185147508,0.195320447609359,0.034587995930824,0.0132248219735504,0.0162767039674466,0.0391134289439374,0.75619295958279,0.134289439374185,0.0704041720990874,0,1,0,0,0,432,0,0,1,NA,405100,1957,"1950 to 1959",1999,NA,1999,"BILLERICA"
"250173163001","Block Group 1, Census Tract 3163, Middlesex County, Massachusetts",3988,6638.87005286584,0.88379782711384,0.160230692076229,0.301153460381143,0.40346038114343,0.135155466399198,0.498495486459378,0.114092276830491,0.307673019057172,0.0190571715145436,0.0606820461384152,0.643459339905373,78224,0.0290112492599171,0.0265183917878529,0.0132957292506044,1689,0.692125518058022,0.162226169330965,0.0500975927130774,0.302862719583604,0.166232921275211,0.342225113858165,0.122966818477554,0,0.0156148340923878,0.105926860025221,0.414880201765448,0.310634720470786,0.144598570828079,0.0239596469104666,0.879274824886691,0.0931190770498558,0,0,1741,0.0298678920160827,0.772054470100651,0.227945529899349,1406,345400,1979,"1970 to 1979",2012,2013,1995,"BILLERICA"
"250173165001","Block Group 1, Census Tract 3165, Middlesex County, Massachusetts",1432,1105.95109802521,1.03698435277383,0.100558659217877,0.271648044692737,0.458798882681564,0.168994413407821,0.979748603351955,0,0,0.0202513966480447,0,0.0396825551636963,108030,0,0,0.0527859237536657,556,0.789568345323741,0.134892086330935,0.0489690721649485,0.338487972508591,0.284364261168385,0.195017182130584,0.133161512027491,0,0,0.096551724137931,0.551724137931034,0.232183908045977,0.0724137931034483,0.0471264367816092,0.829721362229102,0.0165118679050568,0,0.0515995872033024,556,0,0.131294964028777,0.868705035971223,NA,424800,1965,"1960 to 1969",1997,2004,1995,"BILLERICA"
"250173114001","Block Group 1, Census Tract 3114, Middlesex County, Massachusetts",523,3065.42863996596,0.547337278106509,0,0.198852772466539,0.460803059273423,0.340344168260038,0.946462715105163,0.0325047801147228,0,0.0210325047801147,0,0.102709401928132,NA,0,0,0.0842105263157895,332,0.240963855421687,0,0.0227272727272727,0.495454545454545,0.143181818181818,0.234090909090909,0.0386363636363636,0.0659090909090909,0,0,0.796407185628742,0.203592814371257,0,0,1,0,0,0,365,0.0904109589041096,0.319277108433735,0.680722891566265,853,244900,1951,"1950 to 1959",1997,2018,1991,"LOWELL"
"250173114002","Block Group 2, Census Tract 3114, Middlesex County, Massachusetts",805,6239.2643177343,1.24233983286908,0.250931677018634,0.0968944099378882,0.46583850931677,0.186335403726708,0.499378881987578,0.0285714285714286,0.438509316770186,0,0.0335403726708075,0.557513984799969,88281,0.148648648648649,0,0.0400943396226415,222,0.810810810810811,0.0495495495495495,0.458256029684601,0.202226345083488,0.14100185528757,0.152133580705009,0.0222634508348794,0,0.0241187384044527,0.118987341772152,0.541772151898734,0.268354430379747,0.0708860759493671,0,0.97051597051597,0,0,0,222,0,0,1,NA,259800,1954,"1950 to 1959",2001,NA,2001,"LOWELL"
"250173114003","Block Group 3, Census Tract 3114, Middlesex County, Massachusetts",2161,6417.27864247427,0.910698496905394,0.195279962980102,0.330865340120315,0.345210550670986,0.128644146228598,0.427117075428043,0.121240166589542,0.189264229523369,0.262378528459047,0,0.698208385109727,44435,0.0195402298850575,0.219152854511971,0.0951086956521739,870,0.624137931034483,0.236781609195402,0.178867403314917,0.294198895027624,0.229281767955801,0.12914364640884,0.142955801104972,0.00621546961325967,0.0193370165745856,0.0790790790790791,0.703703703703704,0.202202202202202,0.015015015015015,0,0.971971971971972,0,0,0.012012012012012,923,0.057421451787649,0.941379310344828,0.0586206896551724,1337,NA,1975,"1970 to 1979",2012,2012,2011,"LOWELL"
"250173172031","Block Group 1, Census Tract 3172.03, Middlesex County, Massachusetts",1172,3426.7187611125,1.03119584055459,0.284129692832765,0.26962457337884,0.352389078498294,0.0938566552901024,0.859215017064846,0,0.140784982935154,0,0,0.241929143030204,171042,0,0.0393700787401575,0.0251798561151079,303,0.838283828382838,0.148514851485149,0.0632183908045977,0.21264367816092,0.189655172413793,0.352011494252874,0.166666666666667,0,0.0158045977011494,0.125237191650854,0.485768500948767,0.27134724857685,0.0645161290322581,0.0531309297912713,0.917602996254682,0.052434456928839,0,0.0168539325842697,310,0.0225806451612903,0.033003300330033,0.966996699669967,NA,360500,1952,"1950 to 1959",1998,NA,1998,"CHELMSFORD"
"250173172033","Block Group 3, Census Tract 3172.03, Middlesex County, Massachusetts",751,2454.12450478185,1.22189349112426,0.115845539280959,0.165113182423435,0.355525965379494,0.363515312916112,0.708388814913449,0.0239680426098535,0.250332889480692,0,0.0173102529960053,0.434944264283219,92778,0.0318471337579618,0.0588235294117647,0.060790273556231,314,0.43312101910828,0.0286624203821656,0.100993377483444,0.271523178807947,0.19205298013245,0.220198675496689,0.16887417218543,0.0463576158940397,0,0.0215827338129496,0.52158273381295,0.323741007194245,0.100719424460432,0.0323741007194245,0.867313915857605,0.0323624595469256,0,0,330,0.0484848484848485,0.270700636942675,0.729299363057325,NA,244700,1980,"1980 to 1989",2005,2011,2003,"CHELMSFORD"
"250173131012","Block Group 2, Census Tract 3131.01, Middlesex County, Massachusetts",2758,664.86031522325,0.913948646773074,0.238941261783901,0.163886874546773,0.494198694706309,0.102973168963017,0.826686004350979,0.0250181290790428,0.0859318346627991,0.00652646845540247,0.0478607686729514,0.308537468428584,137273,0.0411899313501144,0.0584239130434783,0.0526953361599031,874,0.842105263157895,0.0594965675057208,0.0875873186458893,0.108006448146158,0.235357334766255,0.396560988715744,0.163890381515314,0,0.00859752821063944,0.1125,0.313815789473684,0.45,0.123684210526316,0,0.981770833333333,0.0078125,0,0,874,0,0.091533180778032,0.908466819221968,1344,423600,1988,"1980 to 1989",2001,2012,1999,"TYNGSBOROUGH"
